timestamp,spot_price,futures_price,strike,call_chg_oi,call_oi,price,put_oi,put_chg_oi,call_chg_oi_class,call_oi_class,put_oi_class,put_chg_oi_class,highlighted,every_500
2025-06-24 09:15,56526.7,56487.4,57400,0,157.51K,,12.25K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,57300,0,169.62K,,15.27K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,57200,0,238.65K,,27.95K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,57100,0,192.16K,,30.98K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,57000,0,2.06M,,330.11K,0,call-chg-oi-1,call-oi-8,put-oi-2,put-chg-oi-1,0,1
2025-06-24 09:15,56526.7,56487.4,56900,0,317.29K,,102.47K,0,call-chg-oi-1,call-oi-2,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,56800,0,413.90K,,92.00K,0,call-chg-oi-1,call-oi-2,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,56700,0,375.07K,,78.62K,0,call-chg-oi-1,call-oi-2,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,56600,0,337.83K,,99.69K,0,call-chg-oi-1,call-oi-2,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,56500,0,1.43M,,471.71K,0,call-chg-oi-1,call-oi-6,put-oi-2,put-chg-oi-1,1,1
2025-06-24 09:15,56526.7,56487.4,56400,0,248.09K,,136.91K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,56300,0,413.85K,,166.47K,0,call-chg-oi-1,call-oi-2,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,56200,0,561.34K,,347.44K,0,call-chg-oi-1,call-oi-3,put-oi-2,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,56100,0,499.38K,,354.11K,0,call-chg-oi-1,call-oi-2,put-oi-2,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,56000,0,2.59M,,2.76M,0,call-chg-oi-1,call-oi-10,put-oi-10,put-chg-oi-1,0,1
2025-06-24 09:15,56526.7,56487.4,55900,0,296.10K,,478.41K,0,call-chg-oi-1,call-oi-2,put-oi-2,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,55800,0,367.00K,,624.04K,0,call-chg-oi-1,call-oi-2,put-oi-3,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,55700,0,187.73K,,358.75K,0,call-chg-oi-1,call-oi-1,put-oi-2,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,55600,0,161.55K,,317.87K,0,call-chg-oi-1,call-oi-1,put-oi-2,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,55500,0,434.86K,,1.20M,0,call-chg-oi-1,call-oi-2,put-oi-5,put-chg-oi-1,0,1
2025-06-24 09:15,56526.7,56487.4,55400,0,62.12K,,348.79K,0,call-chg-oi-1,call-oi-1,put-oi-2,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,55300,0,44.09K,,313.38K,0,call-chg-oi-1,call-oi-1,put-oi-2,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,55200,0,32.50K,,196.32K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,55100,0,12.80K,,189.29K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,55000,0,494.36K,,1.90M,0,call-chg-oi-1,call-oi-2,put-oi-7,put-chg-oi-1,0,1
2025-06-24 09:15,56526.7,56487.4,54900,0,13.38K,,145.81K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,54800,0,13.74K,,142.78K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,54700,0,10.17K,,94.72K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,54600,0,15.87K,,164.98K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,54500,0,73.89K,,916.02K,0,call-chg-oi-1,call-oi-1,put-oi-4,put-chg-oi-1,0,1
2025-06-24 09:15,56526.7,56487.4,54400,0,3.67K,,123.75K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,54300,0,2.83K,,82.09K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,54200,0,2.25K,,143.92K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,54100,0,3.92K,,80.99K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,54000,0,206.76K,,1.22M,0,call-chg-oi-1,call-oi-1,put-oi-5,put-chg-oi-1,0,1
2025-06-24 09:15,56526.7,56487.4,53900,0,1.92K,,67.33K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,53800,0,1.58K,,75.16K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,53700,0,2.62K,,76.61K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,53600,0,2.25K,,46.66K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,53500,0,50.97K,,830.50K,0,call-chg-oi-1,call-oi-1,put-oi-4,put-chg-oi-1,0,1
2025-06-24 09:15,56526.7,56487.4,53400,0,1.07K,,71.83K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,53300,0,2.12K,,61.07K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,53200,0,785,,59.45K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,53100,0,3.02K,,47.69K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,53000,0,160.91K,,1.23M,0,call-chg-oi-1,call-oi-1,put-oi-5,put-chg-oi-1,0,1
2025-06-24 09:15,56526.7,56487.4,52900,0,400,,59.65K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,52800,0,2.29K,,46.75K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,52700,0,225,,37.85K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,52600,0,365,,23.09K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,52500,0,64.71K,,693.37K,0,call-chg-oi-1,call-oi-1,put-oi-3,put-chg-oi-1,0,1
2025-06-24 09:15,56526.7,56487.4,52400,0,165,,33.46K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,52300,0,580,,25.74K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,52200,0,2.16K,,32.57K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,52100,0,440,,42.48K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,52000,0,139.68K,,1.31M,0,call-chg-oi-1,call-oi-1,put-oi-5,put-chg-oi-1,0,1
2025-06-24 09:15,56526.7,56487.4,51900,0,1.54K,,50.91K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,51800,0,2.02K,,44.02K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,51700,0,885,,32.55K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,51600,0,915,,35.48K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:15,56526.7,56487.4,51500,0,21.66K,,491.05K,0,call-chg-oi-1,call-oi-1,put-oi-2,put-chg-oi-1,0,1
2025-06-24 09:15,56526.7,56487.4,-1,0,0,,0,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,61600,-120,11.58K,,0,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,61500,-6.09K,217.20K,,420,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,1
2025-06-24 09:30,56610.25,56619.2,61400,210,9.06K,,0,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,61300,30,4.80K,,0,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,61200,0,8.21K,,0,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,61100,120,5.07K,,0,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,61000,3.32K,749.73K,,23.54K,0,call-chg-oi-1,call-oi-4,put-oi-1,put-chg-oi-1,0,1
2025-06-24 09:30,56610.25,56619.2,60900,30,24.75K,,0,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,60800,30,24.57K,,0,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,60700,-30,35.34K,,0,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,60600,-240,37.53K,,190,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,60500,19.14K,314.31K,,35,0,call-chg-oi-1,call-oi-2,put-oi-1,put-chg-oi-1,0,1
2025-06-24 09:30,56610.25,56619.2,60400,645,43.30K,,125,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,60300,108.72K,156.57K,,120,0,call-chg-oi-6,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,60200,-30,110.22K,,60,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,60100,-810,32.85K,,180,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,60000,39.19K,1.50M,,104.73K,-1.22K,call-chg-oi-2,call-oi-7,put-oi-1,put-chg-oi-1,0,1
2025-06-24 09:30,56610.25,56619.2,59900,510,47.58K,,65,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,59800,-780,57.84K,,295,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,59700,1.04K,188.28K,,225,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,59600,-1.11K,71.43K,,230,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,59500,-5.95K,751.71K,,1.91K,-35,call-chg-oi-1,call-oi-4,put-oi-1,put-chg-oi-1,0,1
2025-06-24 09:30,56610.25,56619.2,59400,-2.40K,61.73K,,125,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,59300,480,64.86K,,300,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,59200,-9.30K,64.08K,,590,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,59100,-2.25K,64.89K,,850,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,59000,-28.36K,1.61M,,20.23K,610,call-chg-oi-2,call-oi-7,put-oi-1,put-chg-oi-1,0,1
2025-06-24 09:30,56610.25,56619.2,58900,-5.42K,73.57K,,400,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,58800,820,109.78K,,280,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,58700,7.26K,77.69K,,335,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,58600,-2.79K,101.03K,,320,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,58500,86.86K,1.11M,,15.31K,1.94K,call-chg-oi-5,call-oi-5,put-oi-1,put-chg-oi-1,0,1
2025-06-24 09:30,56610.25,56619.2,58400,27.06K,124.06K,,215,0,call-chg-oi-2,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,58300,5.76K,120.78K,,615,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,58200,6.84K,141.94K,,2.23K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,58100,6.03K,140.40K,,1.24K,0,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,58000,-70.47K,1.79M,,133.56K,-1.75K,call-chg-oi-4,call-oi-8,put-oi-1,put-chg-oi-1,0,1
2025-06-24 09:30,56610.25,56619.2,57900,-16.05K,161.13K,,2.52K,-30,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,57800,-31.98K,190.85K,,4.45K,-35,call-chg-oi-2,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,57700,-2.70K,164.59K,,3.49K,30,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,57600,12.63K,171.91K,,6.35K,1.95K,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,57500,-36.09K,1.26M,,88.32K,5.77K,call-chg-oi-2,call-oi-6,put-oi-1,put-chg-oi-1,0,1
2025-06-24 09:30,56610.25,56619.2,57400,26.70K,184.22K,,12.79K,540,call-chg-oi-2,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,57300,9.40K,179.03K,,15.90K,630,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,57200,57.36K,296.00K,,28.82K,870,call-chg-oi-3,call-oi-2,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,57100,2.33K,194.49K,,33.60K,2.62K,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,57000,-66.03K,1.99M,,389.65K,59.54K,call-chg-oi-4,call-oi-9,put-oi-2,put-chg-oi-3,0,1
2025-06-24 09:30,56610.25,56619.2,56900,33.48K,350.77K,,125.30K,22.84K,call-chg-oi-2,call-oi-2,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,56800,17.59K,431.49K,,215.28K,123.28K,call-chg-oi-1,call-oi-2,put-oi-1,put-chg-oi-5,0,0
2025-06-24 09:30,56610.25,56619.2,56700,215.96K,591.02K,,357.19K,278.56K,call-chg-oi-10,call-oi-3,put-oi-2,put-chg-oi-10,0,0
2025-06-24 09:30,56610.25,56619.2,56600,69.39K,407.22K,,291.54K,191.84K,call-chg-oi-4,call-oi-2,put-oi-2,put-chg-oi-7,1,0
2025-06-24 09:30,56610.25,56619.2,56500,-65.12K,1.37M,,741.42K,269.71K,call-chg-oi-4,call-oi-6,put-oi-3,put-chg-oi-10,0,1
2025-06-24 09:30,56610.25,56619.2,56400,65.05K,313.13K,,238.08K,101.17K,call-chg-oi-4,call-oi-2,put-oi-1,put-chg-oi-4,0,0
2025-06-24 09:30,56610.25,56619.2,56300,-125.04K,288.81K,,271.16K,104.69K,call-chg-oi-6,call-oi-2,put-oi-1,put-chg-oi-4,0,0
2025-06-24 09:30,56610.25,56619.2,56200,-142.59K,418.75K,,434.44K,87.00K,call-chg-oi-7,call-oi-2,put-oi-2,put-chg-oi-4,0,0
2025-06-24 09:30,56610.25,56619.2,56100,-110.83K,388.55K,,337.44K,-16.67K,call-chg-oi-6,call-oi-2,put-oi-2,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,56000,-199.12K,2.39M,,2.84M,73.58K,call-chg-oi-10,call-oi-10,put-oi-10,put-chg-oi-3,0,1
2025-06-24 09:30,56610.25,56619.2,55900,-40.52K,255.57K,,452.69K,-25.72K,call-chg-oi-2,call-oi-2,put-oi-2,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,55800,-26.68K,340.32K,,633.82K,9.77K,call-chg-oi-2,call-oi-2,put-oi-3,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,55700,-11.88K,175.84K,,371.42K,12.66K,call-chg-oi-1,call-oi-1,put-oi-2,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,55600,-10.96K,150.59K,,309.13K,-8.73K,call-chg-oi-1,call-oi-1,put-oi-2,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,55500,-45.42K,389.44K,,1.17M,-33.48K,call-chg-oi-3,call-oi-2,put-oi-5,put-chg-oi-2,0,1
2025-06-24 09:30,56610.25,56619.2,55400,-4.14K,57.98K,,351.06K,2.27K,call-chg-oi-1,call-oi-1,put-oi-2,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,55300,-690,43.40K,,250.97K,-62.42K,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-3,0,0
2025-06-24 09:30,56610.25,56619.2,55200,-1.56K,30.94K,,160.32K,-36.00K,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-2,0,0
2025-06-24 09:30,56610.25,56619.2,55100,-330,12.47K,,180.94K,-8.36K,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,55000,-7.71K,486.65K,,1.88M,-13.67K,call-chg-oi-1,call-oi-3,put-oi-7,put-chg-oi-1,0,1
2025-06-24 09:30,56610.25,56619.2,54900,-390,12.98K,,132.40K,-13.41K,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,54800,-990,12.75K,,120.25K,-22.53K,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,54700,-990,9.18K,,80.86K,-13.86K,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,54600,0,15.87K,,161.51K,-3.46K,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,54500,-3.35K,70.55K,,872.58K,-43.45K,call-chg-oi-1,call-oi-1,put-oi-4,put-chg-oi-2,0,1
2025-06-24 09:30,56610.25,56619.2,54400,0,3.67K,,114.56K,-9.18K,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,54300,0,2.83K,,127.54K,45.45K,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-2,0,0
2025-06-24 09:30,56610.25,56619.2,54200,0,2.25K,,128.84K,-15.09K,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
2025-06-24 09:30,56610.25,56619.2,54100,0,3.92K,,75.02K,-5.97K,call-chg-oi-1,call-oi-1,put-oi-1,put-chg-oi-1,0,0
